datetime, temperature [°], salinity [psu], sound speed velocity [m/s]
2019-10-10 12:27:22,17.27,0.08,1473.931
2019-10-10 12:27:23,17.27,0.08,1473.935
2019-10-10 12:27:24,17.27,0.08,1473.935
2019-10-10 12:27:25,17.27,0.08,1473.935
2019-10-10 12:27:26,17.27,0.08,1473.931
2019-10-10 12:27:27,17.27,0.08,1473.925
2019-10-10 12:27:28,17.27,0.08,1473.921
2019-10-10 12:27:29,17.27,0.08,1473.921
2019-10-10 12:27:30,17.27,0.08,1473.921
2019-10-10 12:27:31,17.27,0.08,1473.921
2019-10-10 12:27:32,17.27,0.08,1473.925
2019-10-10 12:27:33,17.27,0.08,1473.925
2019-10-10 12:27:34,17.27,0.08,1473.925
2019-10-10 12:27:35,17.27,0.08,1473.931
2019-10-10 12:27:36,17.27,0.08,1473.931
2019-10-10 12:27:37,17.27,0.08,1473.931
2019-10-10 12:27:38,17.27,0.08,1473.935
2019-10-10 12:27:39,17.27,0.08,1473.941
2019-10-10 12:27:40,17.27,0.08,1473.945
2019-10-10 12:27:41,17.28,0.08,1473.951
2019-10-10 12:27:42,17.28,0.08,1473.951
2019-10-10 12:27:43,17.28,0.08,1473.954
2019-10-10 12:27:44,17.28,0.08,1473.961
2019-10-10 12:27:45,17.28,0.08,1473.964
2019-10-10 12:27:46,17.28,0.08,1473.964
2019-10-10 12:27:47,17.29,0.08,1473.971
2019-10-10 12:27:48,17.29,0.08,1473.974
2019-10-10 12:27:49,17.29,0.08,1473.984
2019-10-10 12:27:50,17.30,0.08,1473.991
2019-10-10 12:27:51,17.30,0.08,1474.004
2019-10-10 12:27:52,17.30,0.08,1474.020
2019-10-10 12:27:53,17.31,0.08,1474.037
2019-10-10 12:27:54,17.31,0.08,1474.047
2019-10-10 12:27:55,17.31,0.08,1474.057
2019-10-10 12:27:56,17.32,0.08,1474.067
2019-10-10 12:27:57,17.32,0.08,1474.077
2019-10-10 12:27:58,17.32,0.08,1474.096
2019-10-10 12:27:59,17.33,0.08,1474.106
2019-10-10 12:28:00,17.33,0.08,1474.116
2019-10-10 12:28:01,17.34,0.08,1474.129
2019-10-10 12:28:02,17.34,0.08,1474.146
2019-10-10 12:28:03,17.34,0.08,1474.156
2019-10-10 12:28:04,17.35,0.08,1474.172
2019-10-10 12:28:05,17.35,0.08,1474.182
2019-10-10 12:28:06,17.35,0.08,1474.192
2019-10-10 12:28:07,17.35,0.08,1474.197
2019-10-10 12:28:08,17.35,0.08,1474.197
2019-10-10 12:28:09,17.35,0.08,1474.197
2019-10-10 12:28:10,17.35,0.08,1474.197
2019-10-10 12:28:11,17.36,0.08,1474.197
2019-10-10 12:28:12,17.36,0.08,1474.205
2019-10-10 12:28:13,17.36,0.08,1474.215
2019-10-10 12:28:14,17.37,0.08,1474.225
2019-10-10 12:28:15,17.37,0.08,1474.235
2019-10-10 12:28:16,17.37,0.08,1474.251
2019-10-10 12:28:17,17.38,0.08,1474.261
2019-10-10 12:28:18,17.38,0.08,1474.271
2019-10-10 12:28:19,17.37,0.08,1474.278
2019-10-10 12:28:20,17.37,0.08,1474.278
2019-10-10 12:28:21,17.37,0.08,1474.278
2019-10-10 12:28:22,17.37,0.08,1474.271
2019-10-10 12:28:23,17.37,0.08,1474.264
2019-10-10 12:28:24,17.37,0.08,1474.264
2019-10-10 12:28:25,17.37,0.08,1474.264
2019-10-10 12:28:26,17.37,0.08,1474.264
2019-10-10 12:28:27,17.38,0.08,1474.271
2019-10-10 12:28:28,17.38,0.08,1474.278
2019-10-10 12:28:29,17.38,0.08,1474.281
2019-10-10 12:28:30,17.37,0.08,1474.281
2019-10-10 12:28:31,17.37,0.08,1474.281
2019-10-10 12:28:32,17.37,0.08,1474.278
2019-10-10 12:28:33,17.37,0.08,1474.271
2019-10-10 12:28:34,17.36,0.08,1474.261
2019-10-10 12:28:35,17.36,0.08,1474.251
2019-10-10 12:28:36,17.36,0.08,1474.241
2019-10-10 12:28:37,17.36,0.08,1474.231
2019-10-10 12:28:38,17.35,0.08,1474.225
2019-10-10 12:28:39,17.35,0.08,1474.215
2019-10-10 12:28:40,17.34,0.08,1474.205
2019-10-10 12:28:41,17.34,0.08,1474.195
2019-10-10 12:28:42,17.34,0.08,1474.182
2019-10-10 12:28:43,17.34,0.08,1474.172
2019-10-10 12:28:44,17.33,0.08,1474.156
2019-10-10 12:28:45,17.33,0.08,1474.152
2019-10-10 12:28:46,17.33,0.08,1474.139
2019-10-10 12:28:47,17.32,0.08,1474.129
2019-10-10 12:28:48,17.32,0.08,1474.119
2019-10-10 12:28:49,17.32,0.08,1474.110
2019-10-10 12:28:50,17.31,0.08,1474.100
2019-10-10 12:28:51,17.31,0.08,1474.086
2019-10-10 12:28:52,17.30,0.08,1474.070
2019-10-10 12:28:53,17.30,0.08,1474.060
2019-10-10 12:28:54,17.30,0.08,1474.047
2019-10-10 12:28:55,17.29,0.07,1474.037
2019-10-10 12:28:56,17.29,0.08,1474.020
2019-10-10 12:28:57,17.29,0.08,1474.011
2019-10-10 12:28:58,17.28,0.08,1474.004
2019-10-10 12:28:59,17.28,0.08,1473.991
2019-10-10 12:29:00,17.28,0.08,1473.981
2019-10-10 12:29:01,17.28,0.08,1473.971
2019-10-10 12:29:02,17.28,0.08,1473.964
2019-10-10 12:29:03,17.28,0.08,1473.961
2019-10-10 12:29:04,17.27,0.08,1473.954
2019-10-10 12:29:05,17.27,0.08,1473.954
2019-10-10 12:29:06,17.27,0.08,1473.945
2019-10-10 12:29:07,17.27,0.08,1473.945
2019-10-10 12:29:08,17.27,0.08,1473.941
2019-10-10 12:29:09,17.27,0.08,1473.935
2019-10-10 12:29:10,17.27,0.08,1473.931
2019-10-10 12:29:11,17.27,0.08,1473.921
2019-10-10 12:29:12,17.26,0.08,1473.921
2019-10-10 12:29:13,17.26,0.08,1473.921
2019-10-10 12:29:14,17.26,0.08,1473.915
2019-10-10 12:29:15,17.26,0.08,1473.912
2019-10-10 12:29:16,17.26,0.08,1473.905
2019-10-10 12:29:17,17.26,0.08,1473.905
2019-10-10 12:29:18,17.26,0.08,1473.902
2019-10-10 12:29:19,17.26,0.08,1473.902
2019-10-10 12:29:20,17.26,0.08,1473.905
2019-10-10 12:29:21,17.26,0.08,1473.905
2019-10-10 12:29:22,17.26,0.08,1473.905
2019-10-10 12:29:23,17.26,0.08,1473.905
2019-10-10 12:29:24,17.26,0.07,1473.905
2019-10-10 12:29:25,17.26,0.08,1473.902
2019-10-10 12:29:26,17.25,0.08,1473.902
2019-10-10 12:29:27,17.25,0.08,1473.888
2019-10-10 12:29:28,17.25,0.07,1473.885
2019-10-10 12:29:29,17.25,0.08,1473.879
2019-10-10 12:29:30,17.25,0.08,1473.879
2019-10-10 12:29:31,17.26,0.08,1473.879
2019-10-10 12:29:32,17.26,0.08,1473.885
2019-10-10 12:29:33,17.26,0.08,1473.888
2019-10-10 12:29:34,17.26,0.08,1473.895
2019-10-10 12:29:35,17.26,0.08,1473.902
2019-10-10 12:29:36,17.26,0.08,1473.905
2019-10-10 12:29:37,17.27,0.08,1473.912
2019-10-10 12:29:38,17.27,0.08,1473.915
2019-10-10 12:29:39,17.27,0.08,1473.921
2019-10-10 12:29:40,17.27,0.08,1473.925
2019-10-10 12:29:41,17.27,0.08,1473.935
2019-10-10 12:29:42,17.28,0.08,1473.941
2019-10-10 12:29:43,17.28,0.08,1473.951
2019-10-10 12:29:44,17.28,0.08,1473.954
2019-10-10 12:29:45,17.28,0.08,1473.964
2019-10-10 12:29:46,17.28,0.08,1473.971
2019-10-10 12:29:47,17.28,0.08,1473.974
2019-10-10 12:29:48,17.28,0.08,1473.974
2019-10-10 12:29:49,17.28,0.08,1473.981
2019-10-10 12:29:50,17.29,0.08,1473.981
2019-10-10 12:29:51,17.29,0.08,1473.981
2019-10-10 12:29:52,17.29,0.08,1473.984
2019-10-10 12:29:53,17.29,0.08,1473.991
2019-10-10 12:29:54,17.29,0.08,1473.994
2019-10-10 12:29:55,17.29,0.08,1474.001
2019-10-10 12:29:56,17.29,0.08,1474.004
2019-10-10 12:29:57,17.29,0.08,1474.011
2019-10-10 12:29:58,17.30,0.08,1474.014
2019-10-10 12:29:59,17.30,0.08,1474.014
2019-10-10 12:30:00,17.30,0.08,1474.027
2019-10-10 12:30:01,17.31,0.08,1474.037
2019-10-10 12:30:02,17.31,0.08,1474.047
2019-10-10 12:30:03,17.32,0.08,1474.057
2019-10-10 12:30:04,17.32,0.08,1474.070
2019-10-10 12:30:05,17.32,0.08,1474.086
2019-10-10 12:30:06,17.33,0.08,1474.096
2019-10-10 12:30:07,17.33,0.08,1474.110
2019-10-10 12:30:08,17.33,0.08,1474.119
2019-10-10 12:30:09,17.33,0.08,1474.129
2019-10-10 12:30:10,17.34,0.08,1474.136
2019-10-10 12:30:11,17.34,0.08,1474.146
2019-10-10 12:30:12,17.34,0.08,1474.152
2019-10-10 12:30:13,17.34,0.08,1474.156
2019-10-10 12:30:14,17.34,0.08,1474.162
2019-10-10 12:30:15,17.34,0.08,1474.166
2019-10-10 12:30:16,17.35,0.08,1474.172
2019-10-10 12:30:17,17.35,0.08,1474.182
2019-10-10 12:30:18,17.35,0.08,1474.192
2019-10-10 12:30:19,17.35,0.08,1474.195
2019-10-10 12:30:20,17.36,0.08,1474.205
2019-10-10 12:30:21,17.36,0.08,1474.212
2019-10-10 12:30:22,17.36,0.08,1474.215
2019-10-10 12:30:23,17.36,0.08,1474.231
2019-10-10 12:30:24,17.37,0.08,1474.235
2019-10-10 12:30:25,17.37,0.08,1474.245
2019-10-10 12:30:26,17.37,0.08,1474.255
2019-10-10 12:30:27,17.38,0.08,1474.261
2019-10-10 12:30:28,17.38,0.08,1474.271
2019-10-10 12:30:29,17.38,0.08,1474.281
2019-10-10 12:30:30,17.38,0.08,1474.287
2019-10-10 12:30:31,17.38,0.08,1474.292
2019-10-10 12:30:32,17.39,0.08,1474.302
2019-10-10 12:30:33,17.39,0.08,1474.312
2019-10-10 12:30:34,17.39,0.08,1474.319
2019-10-10 12:30:35,17.39,0.08,1474.322
2019-10-10 12:30:36,17.39,0.08,1474.328
2019-10-10 12:30:37,17.39,0.08,1474.338
2019-10-10 12:30:38,17.39,0.08,1474.342
2019-10-10 12:30:39,17.40,0.08,1474.340
2019-10-10 12:30:40,17.40,0.08,1474.347
2019-10-10 12:30:41,17.40,0.08,1474.350
2019-10-10 12:30:42,17.40,0.08,1474.360
2019-10-10 12:30:43,17.40,0.08,1474.360
2019-10-10 12:30:44,17.40,0.08,1474.370
2019-10-10 12:30:45,17.41,0.08,1474.376
2019-10-10 12:30:46,17.41,0.08,1474.376
2019-10-10 12:30:47,17.41,0.08,1474.386
2019-10-10 12:30:48,17.41,0.08,1474.386
2019-10-10 12:30:49,17.41,0.08,1474.386
2019-10-10 12:30:50,17.41,0.08,1474.393
2019-10-10 12:30:51,17.41,0.08,1474.396
2019-10-10 12:30:52,17.41,0.08,1474.396
2019-10-10 12:30:53,17.41,0.08,1474.396
2019-10-10 12:30:54,17.41,0.08,1474.396
2019-10-10 12:30:55,17.41,0.08,1474.403
2019-10-10 12:30:56,17.41,0.08,1474.403
2019-10-10 12:30:57,17.41,0.08,1474.407
2019-10-10 12:30:58,17.41,0.08,1474.407
2019-10-10 12:30:59,17.41,0.08,1474.407
2019-10-10 12:31:00,17.41,0.08,1474.407
2019-10-10 12:31:01,17.41,0.08,1474.407
2019-10-10 12:31:02,17.41,0.08,1474.406
2019-10-10 12:31:03,17.41,0.08,1474.413
2019-10-10 12:31:04,17.42,0.08,1474.413
2019-10-10 12:31:05,17.42,0.08,1474.413
2019-10-10 12:31:06,17.42,0.08,1474.416
2019-10-10 12:31:07,17.42,0.08,1474.422
2019-10-10 12:31:08,17.42,0.08,1474.422
2019-10-10 12:31:09,17.42,0.08,1474.426
2019-10-10 12:31:10,17.43,0.08,1474.432
2019-10-10 12:31:11,17.43,0.08,1474.437
2019-10-10 12:31:12,17.43,0.08,1474.447
2019-10-10 12:31:13,17.43,0.08,1474.447
2019-10-10 12:31:14,17.43,0.08,1474.447
2019-10-10 12:31:15,17.43,0.08,1474.453
2019-10-10 12:31:16,17.43,0.08,1474.452
2019-10-10 12:31:17,17.43,0.08,1474.452
2019-10-10 12:31:18,17.43,0.08,1474.452
2019-10-10 12:31:19,17.42,0.08,1474.452
2019-10-10 12:31:20,17.43,0.08,1474.453
2019-10-10 12:31:21,17.42,0.08,1474.447
2019-10-10 12:31:22,17.42,0.08,1474.444
2019-10-10 12:31:23,17.42,0.08,1474.444
2019-10-10 12:31:24,17.42,0.08,1474.444
2019-10-10 12:31:25,17.42,0.08,1474.437
2019-10-10 12:31:26,17.42,0.08,1474.437
2019-10-10 12:31:27,17.42,0.08,1474.437
2019-10-10 12:31:28,17.42,0.08,1474.436
2019-10-10 12:31:29,17.42,0.08,1474.436
2019-10-10 12:31:30,17.42,0.08,1474.436
2019-10-10 12:31:31,17.42,0.08,1474.436
2019-10-10 12:31:32,17.42,0.08,1474.436
2019-10-10 12:31:33,17.42,0.08,1474.436
2019-10-10 12:31:34,17.42,0.08,1474.436
2019-10-10 12:31:35,17.42,0.08,1474.436
2019-10-10 12:31:36,17.42,0.08,1474.434
2019-10-10 12:31:37,17.42,0.08,1474.427
2019-10-10 12:31:38,17.42,0.08,1474.427
2019-10-10 12:31:39,17.42,0.08,1474.424
2019-10-10 12:31:40,17.42,0.08,1474.424
2019-10-10 12:31:41,17.42,0.08,1474.424
2019-10-10 12:31:42,17.42,0.08,1474.422
2019-10-10 12:31:43,17.42,0.08,1474.422
2019-10-10 12:31:44,17.42,0.08,1474.422
2019-10-10 12:31:45,17.42,0.08,1474.422
2019-10-10 12:31:46,17.42,0.08,1474.422
2019-10-10 12:31:47,17.42,0.08,1474.422
2019-10-10 12:31:48,17.42,0.08,1474.422
2019-10-10 12:31:49,17.42,0.08,1474.422
2019-10-10 12:31:50,17.42,0.08,1474.422
2019-10-10 12:31:51,17.42,0.08,1474.424
2019-10-10 12:31:52,17.42,0.08,1474.424
2019-10-10 12:31:53,17.42,0.08,1474.424
2019-10-10 12:31:54,17.42,0.08,1474.424
2019-10-10 12:31:55,17.41,0.08,1474.417
2019-10-10 12:31:56,17.41,0.08,1474.417
2019-10-10 12:31:57,17.41,0.08,1474.414
2019-10-10 12:31:58,17.41,0.08,1474.414
2019-10-10 12:31:59,17.41,0.08,1474.413
2019-10-10 12:32:00,17.41,0.08,1474.413
2019-10-10 12:32:01,17.40,0.08,1474.393
2019-10-10 12:32:02,17.40,0.08,1474.380
2019-10-10 12:32:03,17.40,0.08,1474.376
2019-10-10 12:32:04,17.40,0.08,1474.370
2019-10-10 12:32:05,17.40,0.08,1474.370
2019-10-10 12:32:06,17.40,0.08,1474.366
2019-10-10 12:32:07,17.40,0.08,1474.366
2019-10-10 12:32:08,17.40,0.08,1474.366
2019-10-10 12:32:09,17.40,0.08,1474.366
2019-10-10 12:32:10,17.40,0.08,1474.366
2019-10-10 12:32:11,17.40,0.08,1474.360
2019-10-10 12:32:12,17.39,0.08,1474.360
2019-10-10 12:32:13,17.39,0.08,1474.350
2019-10-10 12:32:14,17.39,0.08,1474.337
2019-10-10 12:32:15,17.38,0.08,1474.327
2019-10-10 12:32:16,17.38,0.08,1474.320
2019-10-10 12:32:17,17.38,0.08,1474.311
2019-10-10 12:32:18,17.38,0.08,1474.301
2019-10-10 12:32:19,17.38,0.08,1474.297
2019-10-10 12:32:20,17.38,0.08,1474.291
2019-10-10 12:32:21,17.37,0.08,1474.287
2019-10-10 12:32:22,17.37,0.08,1474.281
2019-10-10 12:32:23,17.37,0.08,1474.278
2019-10-10 12:32:24,17.37,0.08,1474.264
2019-10-10 12:32:25,17.36,0.08,1474.255
2019-10-10 12:32:26,17.36,0.08,1474.251
2019-10-10 12:32:27,17.36,0.08,1474.241
2019-10-10 12:32:28,17.36,0.08,1474.235
2019-10-10 12:32:29,17.36,0.08,1474.225
2019-10-10 12:32:30,17.35,0.08,1474.222
2019-10-10 12:32:31,17.35,0.08,1474.215
2019-10-10 12:32:32,17.35,0.08,1474.212
2019-10-10 12:32:33,17.35,0.08,1474.212
2019-10-10 12:32:34,17.34,0.08,1474.202
2019-10-10 12:32:35,17.34,0.08,1474.185
2019-10-10 12:32:36,17.33,0.08,1474.166
2019-10-10 12:32:37,17.33,0.08,1474.156
2019-10-10 12:32:38,17.32,0.08,1474.139
2019-10-10 12:32:39,17.32,0.08,1474.129
2019-10-10 12:32:40,17.32,0.08,1474.116
2019-10-10 12:32:41,17.32,0.08,1474.100
2019-10-10 12:32:42,17.31,0.08,1474.096
2019-10-10 12:32:43,17.30,0.08,1474.086
2019-10-10 12:32:44,17.30,0.08,1474.067
2019-10-10 12:32:45,17.30,0.08,1474.050
2019-10-10 12:32:46,17.30,0.08,1474.040
2019-10-10 12:32:47,17.29,0.08,1474.037
2019-10-10 12:32:48,17.29,0.08,1474.027
2019-10-10 12:32:49,17.29,0.08,1474.014
2019-10-10 12:32:50,17.29,0.08,1474.004
2019-10-10 12:32:51,17.28,0.08,1473.994
2019-10-10 12:32:52,17.28,0.08,1473.984
2019-10-10 12:32:53,17.27,0.08,1473.971
2019-10-10 12:32:54,17.27,0.08,1473.954
2019-10-10 12:32:55,17.27,0.08,1473.945
2019-10-10 12:32:56,17.27,0.08,1473.935
2019-10-10 12:32:57,17.26,0.08,1473.921
2019-10-10 12:32:58,17.26,0.08,1473.921
2019-10-10 12:32:59,17.26,0.08,1473.915
2019-10-10 12:33:00,17.26,0.08,1473.915
2019-10-10 12:33:01,17.27,0.08,1473.915
2019-10-10 12:33:02,17.27,0.08,1473.915
2019-10-10 12:33:03,17.27,0.08,1473.921
2019-10-10 12:33:04,17.27,0.08,1473.921
2019-10-10 12:33:05,17.27,0.08,1473.931
2019-10-10 12:33:06,17.27,0.08,1473.935
2019-10-10 12:33:07,17.27,0.08,1473.945
2019-10-10 12:33:08,17.27,0.08,1473.945
2019-10-10 12:33:09,17.27,0.08,1473.951
2019-10-10 12:33:10,17.27,0.08,1473.951
2019-10-10 12:33:11,17.27,0.08,1473.951
2019-10-10 12:33:12,17.27,0.08,1473.951
2019-10-10 12:33:13,17.27,0.08,1473.951
2019-10-10 12:33:14,17.27,0.08,1473.951
2019-10-10 12:33:15,17.27,0.08,1473.951
2019-10-10 12:33:16,17.27,0.08,1473.951
2019-10-10 12:33:17,17.27,0.08,1473.951
2019-10-10 12:33:18,17.27,0.08,1473.951
2019-10-10 12:33:19,17.28,0.08,1473.951
2019-10-10 12:33:20,17.28,0.08,1473.951
2019-10-10 12:33:21,17.28,0.08,1473.954
2019-10-10 12:33:22,17.28,0.08,1473.954
2019-10-10 12:33:23,17.28,0.08,1473.961
2019-10-10 12:33:24,17.28,0.08,1473.961
2019-10-10 12:33:25,17.28,0.08,1473.961
2019-10-10 12:33:26,17.28,0.08,1473.964
2019-10-10 12:33:27,17.29,0.08,1473.971
2019-10-10 12:33:28,17.29,0.08,1473.981
2019-10-10 12:33:29,17.29,0.08,1473.984
2019-10-10 12:33:30,17.30,0.08,1474.001
2019-10-10 12:33:31,17.30,0.08,1474.011
2019-10-10 12:33:32,17.30,0.08,1474.020
2019-10-10 12:33:33,17.30,0.08,1474.027
2019-10-10 12:33:34,17.31,0.08,1474.037
2019-10-10 12:33:35,17.31,0.08,1474.040
2019-10-10 12:33:36,17.31,0.08,1474.057
2019-10-10 12:33:37,17.32,0.08,1474.067
2019-10-10 12:33:38,17.32,0.08,1474.080
2019-10-10 12:33:39,17.33,0.08,1474.096
2019-10-10 12:33:40,17.33,0.08,1474.106
2019-10-10 12:33:41,17.33,0.08,1474.119
2019-10-10 12:33:42,17.34,0.08,1474.129
2019-10-10 12:33:43,17.34,0.08,1474.146
2019-10-10 12:33:44,17.34,0.08,1474.162
2019-10-10 12:33:45,17.35,0.08,1474.172
2019-10-10 12:33:46,17.35,0.08,1474.182
2019-10-10 12:33:47,17.35,0.08,1474.192
2019-10-10 12:33:48,17.36,0.08,1474.195
2019-10-10 12:33:49,17.36,0.08,1474.205
2019-10-10 12:33:50,17.36,0.08,1474.215
2019-10-10 12:33:51,17.36,0.08,1474.222
2019-10-10 12:33:52,17.36,0.08,1474.226
2019-10-10 12:33:53,17.36,0.08,1474.233
2019-10-10 12:33:54,17.37,0.08,1474.243
2019-10-10 12:33:55,17.37,0.08,1474.246
2019-10-10 12:33:56,17.37,0.08,1474.253
2019-10-10 12:33:57,17.37,0.08,1474.256
2019-10-10 12:33:58,17.37,0.08,1474.263
2019-10-10 12:33:59,17.38,0.08,1474.266
2019-10-10 12:34:00,17.38,0.08,1474.279
