datetime, temperature [°], salinity [psu], sound speed velocity [m/s]
2019-10-08 08:18:40,18.20,0.00,1476.858
2019-10-08 08:18:41,18.20,0.00,1476.861
2019-10-08 08:18:42,18.21,0.00,1476.867
2019-10-08 08:18:43,18.21,0.00,1476.877
2019-10-08 08:18:44,18.21,0.00,1476.883
2019-10-08 08:18:45,18.21,0.00,1476.883
2019-10-08 08:18:46,18.21,0.00,1476.887
2019-10-08 08:18:47,18.21,0.00,1476.893
2019-10-08 08:18:48,18.21,0.00,1476.896
2019-10-08 08:18:49,18.21,0.00,1476.903
2019-10-08 08:18:50,18.21,0.00,1476.906
2019-10-08 08:18:51,18.21,0.00,1476.906
2019-10-08 08:18:52,18.21,0.00,1476.906
2019-10-08 08:18:53,18.21,0.00,1476.906
2019-10-08 08:18:54,18.22,0.00,1476.906
2019-10-08 08:18:55,18.22,0.00,1476.906
2019-10-08 08:18:56,18.22,0.00,1476.912
2019-10-08 08:18:57,18.22,0.00,1476.916
2019-10-08 08:18:58,18.22,0.00,1476.916
2019-10-08 08:18:59,18.22,0.00,1476.922
2019-10-08 08:19:00,18.22,0.00,1476.922
2019-10-08 08:19:01,18.22,0.00,1476.925
2019-10-08 08:19:02,18.22,0.00,1476.932
2019-10-08 08:19:03,18.23,0.00,1476.932
2019-10-08 08:19:04,18.23,0.00,1476.935
2019-10-08 08:19:05,18.23,0.00,1476.941
2019-10-08 08:19:06,18.23,0.00,1476.941
2019-10-08 08:19:07,18.23,0.00,1476.945
2019-10-08 08:19:08,18.23,0.00,1476.945
2019-10-08 08:19:09,18.23,0.00,1476.951
2019-10-08 08:19:10,18.23,0.00,1476.951
2019-10-08 08:19:11,18.23,0.00,1476.951
2019-10-08 08:19:12,18.23,0.00,1476.951
2019-10-08 08:19:13,18.23,0.00,1476.951
2019-10-08 08:19:14,18.23,0.00,1476.951
2019-10-08 08:19:15,18.23,0.00,1476.951
2019-10-08 08:19:16,18.23,0.00,1476.945
2019-10-08 08:19:17,18.23,0.00,1476.945
2019-10-08 08:19:18,18.23,0.00,1476.945
2019-10-08 08:19:19,18.23,0.00,1476.945
2019-10-08 08:19:20,18.23,0.00,1476.941
2019-10-08 08:19:21,18.23,0.00,1476.941
2019-10-08 08:19:22,18.23,0.00,1476.941
2019-10-08 08:19:23,18.23,0.00,1476.945
2019-10-08 08:19:24,18.23,0.00,1476.945
2019-10-08 08:19:25,18.23,0.00,1476.945
2019-10-08 08:19:26,18.23,0.00,1476.945
2019-10-08 08:19:27,18.23,0.00,1476.941
2019-10-08 08:19:28,18.23,0.00,1476.941
2019-10-08 08:19:29,18.23,0.00,1476.941
2019-10-08 08:19:30,18.23,0.00,1476.941
2019-10-08 08:19:31,18.23,0.00,1476.945
2019-10-08 08:19:32,18.23,0.00,1476.951
2019-10-08 08:19:33,18.23,0.00,1476.951
2019-10-08 08:19:34,18.23,0.00,1476.951
2019-10-08 08:19:35,18.23,0.00,1476.951
2019-10-08 08:19:36,18.23,0.00,1476.954
2019-10-08 08:19:37,18.23,0.00,1476.961
2019-10-08 08:19:38,18.23,0.00,1476.961
2019-10-08 08:19:39,18.23,0.00,1476.961
2019-10-08 08:19:40,18.23,0.00,1476.961
2019-10-08 08:19:41,18.23,0.00,1476.961
2019-10-08 08:19:42,18.24,0.00,1476.967
2019-10-08 08:19:43,18.24,0.00,1476.970
2019-10-08 08:19:44,18.24,0.00,1476.977
