datetime, temperature [°], salinity [psu], sound speed velocity [m/s]
2019-10-09 14:10:43,17.44,0.08,1474.483
2019-10-09 14:10:44,17.44,0.08,1474.486
2019-10-09 14:10:45,17.45,0.08,1474.503
2019-10-09 14:10:46,17.45,0.08,1474.503
2019-10-09 14:10:47,17.45,0.08,1474.513
2019-10-09 14:10:48,17.45,0.08,1474.522
2019-10-09 14:10:49,17.45,0.08,1474.529
2019-10-09 14:10:50,17.44,0.08,1474.529
2019-10-09 14:10:51,17.44,0.08,1474.528
2019-10-09 14:10:52,17.44,0.08,1474.505
2019-10-09 14:10:53,17.44,0.08,1474.501
2019-10-09 14:10:54,17.44,0.08,1474.496
2019-10-09 14:10:55,17.45,0.08,1474.496
2019-10-09 14:10:56,17.45,0.08,1474.496
2019-10-09 14:10:57,17.45,0.08,1474.513
2019-10-09 14:10:58,17.45,0.08,1474.513
2019-10-09 14:10:59,17.45,0.08,1474.529
2019-10-09 14:11:00,17.45,0.08,1474.528
2019-10-09 14:11:01,17.45,0.08,1474.528
2019-10-09 14:11:02,17.45,0.08,1474.529
2019-10-09 14:11:03,17.44,0.08,1474.519
2019-10-09 14:11:04,17.44,0.08,1474.513
2019-10-09 14:11:05,17.43,0.08,1474.496
2019-10-09 14:11:06,17.43,0.08,1474.483
2019-10-09 14:11:07,17.43,0.08,1474.472
2019-10-09 14:11:08,17.43,0.08,1474.465
2019-10-09 14:11:09,17.43,0.08,1474.467
2019-10-09 14:11:10,17.44,0.08,1474.467
2019-10-09 14:11:11,17.44,0.08,1474.476
2019-10-09 14:11:12,17.44,0.08,1474.483
2019-10-09 14:11:13,17.44,0.08,1474.493
2019-10-09 14:11:14,17.45,0.08,1474.496
2019-10-09 14:11:15,17.45,0.08,1474.503
2019-10-09 14:11:16,17.45,0.08,1474.513
2019-10-09 14:11:17,17.45,0.08,1474.513
2019-10-09 14:11:18,17.44,0.08,1474.513
2019-10-09 14:11:19,17.44,0.08,1474.513
2019-10-09 14:11:20,17.45,0.08,1474.513
2019-10-09 14:11:21,17.45,0.08,1474.513
2019-10-09 14:11:22,17.45,0.08,1474.519
2019-10-09 14:11:23,17.45,0.08,1474.532
2019-10-09 14:11:24,17.46,0.08,1474.542
2019-10-09 14:11:25,17.46,0.08,1474.542
2019-10-09 14:11:26,17.46,0.08,1474.549
2019-10-09 14:11:27,17.45,0.08,1474.547
2019-10-09 14:11:28,17.45,0.08,1474.547
2019-10-09 14:11:29,17.44,0.08,1474.537
2019-10-09 14:11:30,17.44,0.08,1474.521
2019-10-09 14:11:31,17.44,0.08,1474.505
2019-10-09 14:11:32,17.44,0.08,1474.501
2019-10-09 14:11:33,17.45,0.08,1474.501
2019-10-09 14:11:34,17.45,0.08,1474.501
2019-10-09 14:11:35,17.45,0.08,1474.518
2019-10-09 14:11:36,17.45,0.08,1474.518
2019-10-09 14:11:37,17.44,0.08,1474.518
2019-10-09 14:11:38,17.44,0.08,1474.519
2019-10-09 14:11:39,17.44,0.08,1474.505
2019-10-09 14:11:40,17.44,0.08,1474.505
2019-10-09 14:11:41,17.44,0.08,1474.495
2019-10-09 14:11:42,17.44,0.08,1474.495
2019-10-09 14:11:43,17.44,0.08,1474.495
2019-10-09 14:11:44,17.45,0.08,1474.495
2019-10-09 14:11:45,17.45,0.08,1474.501
2019-10-09 14:11:46,17.45,0.08,1474.511
2019-10-09 14:11:47,17.45,0.08,1474.511
2019-10-09 14:11:48,17.45,0.08,1474.518
2019-10-09 14:11:49,17.45,0.08,1474.519
2019-10-09 14:11:50,17.45,0.08,1474.519
2019-10-09 14:11:51,17.44,0.08,1474.519
2019-10-09 14:11:52,17.44,0.08,1474.519
2019-10-09 14:11:53,17.43,0.08,1474.496
2019-10-09 14:11:54,17.43,0.08,1474.483
2019-10-09 14:11:55,17.42,0.08,1474.467
2019-10-09 14:11:56,17.43,0.08,1474.452
2019-10-09 14:11:57,17.43,0.08,1474.445
2019-10-09 14:11:58,17.43,0.08,1474.445
2019-10-09 14:11:59,17.43,0.08,1474.453
2019-10-09 14:12:00,17.44,0.08,1474.453
2019-10-09 14:12:01,17.44,0.08,1474.467
2019-10-09 14:12:02,17.45,0.08,1474.483
2019-10-09 14:12:03,17.45,0.08,1474.496
2019-10-09 14:12:04,17.46,0.08,1474.522
2019-10-09 14:12:05,17.46,0.08,1474.539
2019-10-09 14:12:06,17.47,0.08,1474.559
2019-10-09 14:12:07,17.47,0.08,1474.570
2019-10-09 14:12:08,17.47,0.08,1474.587
2019-10-09 14:12:09,17.47,0.08,1474.590
2019-10-09 14:12:10,17.47,0.08,1474.600
2019-10-09 14:12:11,17.48,0.08,1474.601
2019-10-09 14:12:12,17.48,0.08,1474.601
2019-10-09 14:12:13,17.48,0.08,1474.611
2019-10-09 14:12:14,17.47,0.08,1474.611
2019-10-09 14:12:15,17.47,0.08,1474.611
2019-10-09 14:12:16,17.46,0.08,1474.597
2019-10-09 14:12:17,17.47,0.08,1474.580
2019-10-09 14:12:18,17.47,0.08,1474.580
2019-10-09 14:12:19,17.47,0.08,1474.580
2019-10-09 14:12:20,17.47,0.08,1474.580
2019-10-09 14:12:21,17.47,0.08,1474.587
2019-10-09 14:12:22,17.47,0.08,1474.591
2019-10-09 14:12:23,17.47,0.08,1474.591
2019-10-09 14:12:24,17.47,0.08,1474.597
2019-10-09 14:12:25,17.47,0.08,1474.608
2019-10-09 14:12:26,17.48,0.08,1474.608
2019-10-09 14:12:27,17.48,0.08,1474.608
2019-10-09 14:12:28,17.48,0.08,1474.618
2019-10-09 14:12:29,17.47,0.08,1474.618
2019-10-09 14:12:30,17.47,0.08,1474.618
2019-10-09 14:12:31,17.47,0.08,1474.606
2019-10-09 14:12:32,17.47,0.08,1474.600
2019-10-09 14:12:33,17.47,0.08,1474.600
2019-10-09 14:12:34,17.47,0.08,1474.590
2019-10-09 14:12:35,17.47,0.08,1474.591
2019-10-09 14:12:36,17.47,0.08,1474.588
2019-10-09 14:12:37,17.47,0.08,1474.588
2019-10-09 14:12:38,17.47,0.08,1474.588
2019-10-09 14:12:39,17.47,0.08,1474.588
2019-10-09 14:12:40,17.48,0.08,1474.591
2019-10-09 14:12:41,17.48,0.08,1474.601
2019-10-09 14:12:42,17.48,0.08,1474.611
2019-10-09 14:12:43,17.48,0.08,1474.621
2019-10-09 14:12:44,17.48,0.08,1474.628
2019-10-09 14:12:45,17.48,0.08,1474.628
2019-10-09 14:12:46,17.48,0.08,1474.628
2019-10-09 14:12:47,17.48,0.08,1474.628
2019-10-09 14:12:48,17.48,0.08,1474.618
2019-10-09 14:12:49,17.48,0.08,1474.618
2019-10-09 14:12:50,17.48,0.08,1474.618
2019-10-09 14:12:51,17.48,0.08,1474.618
2019-10-09 14:12:52,17.48,0.08,1474.618
2019-10-09 14:12:53,17.48,0.08,1474.621
2019-10-09 14:12:54,17.48,0.08,1474.628
2019-10-09 14:12:55,17.48,0.08,1474.626
2019-10-09 14:12:56,17.48,0.08,1474.628
2019-10-09 14:12:57,17.48,0.08,1474.628
2019-10-09 14:12:58,17.48,0.08,1474.628
2019-10-09 14:12:59,17.48,0.08,1474.628
2019-10-09 14:13:00,17.48,0.08,1474.628
2019-10-09 14:13:01,17.48,0.08,1474.621
2019-10-09 14:13:02,17.48,0.08,1474.621
2019-10-09 14:13:03,17.48,0.08,1474.618
2019-10-09 14:13:04,17.48,0.08,1474.611
2019-10-09 14:13:05,17.48,0.08,1474.611
2019-10-09 14:13:06,17.47,0.08,1474.610
2019-10-09 14:13:07,17.47,0.08,1474.610
2019-10-09 14:13:08,17.47,0.08,1474.600
2019-10-09 14:13:09,17.47,0.08,1474.597
2019-10-09 14:13:10,17.47,0.08,1474.591
2019-10-09 14:13:11,17.47,0.08,1474.591
2019-10-09 14:13:12,17.47,0.08,1474.591
2019-10-09 14:13:13,17.48,0.08,1474.591
2019-10-09 14:13:14,17.48,0.08,1474.608
2019-10-09 14:13:15,17.48,0.08,1474.618
2019-10-09 14:13:16,17.48,0.08,1474.621
2019-10-09 14:13:17,17.48,0.08,1474.621
2019-10-09 14:13:18,17.48,0.08,1474.621
2019-10-09 14:13:19,17.48,0.08,1474.621
2019-10-09 14:13:20,17.48,0.08,1474.621
2019-10-09 14:13:21,17.47,0.08,1474.618
2019-10-09 14:13:22,17.47,0.08,1474.611
2019-10-09 14:13:23,17.47,0.08,1474.601
2019-10-09 14:13:24,17.46,0.08,1474.591
2019-10-09 14:13:25,17.45,0.08,1474.582
2019-10-09 14:13:26,17.45,0.08,1474.560
2019-10-09 14:13:27,17.45,0.08,1474.541
2019-10-09 14:13:28,17.45,0.08,1474.537
2019-10-09 14:13:29,17.44,0.08,1474.521
2019-10-09 14:13:30,17.44,0.08,1474.513
2019-10-09 14:13:31,17.45,0.08,1474.513
2019-10-09 14:13:32,17.45,0.08,1474.513
2019-10-09 14:13:33,17.45,0.08,1474.519
2019-10-09 14:13:34,17.46,0.08,1474.529
2019-10-09 14:13:35,17.45,0.08,1474.539
2019-10-09 14:13:36,17.45,0.08,1474.537
2019-10-09 14:13:37,17.44,0.08,1474.537
2019-10-09 14:13:38,17.44,0.08,1474.521
2019-10-09 14:13:39,17.44,0.08,1474.501
2019-10-09 14:13:40,17.44,0.08,1474.493
2019-10-09 14:13:41,17.44,0.08,1474.493
2019-10-09 14:13:42,17.44,0.08,1474.493
2019-10-09 14:13:43,17.44,0.08,1474.493
2019-10-09 14:13:44,17.45,0.08,1474.496
2019-10-09 14:13:45,17.45,0.08,1474.506
2019-10-09 14:13:46,17.45,0.08,1474.513
2019-10-09 14:13:47,17.45,0.08,1474.513
2019-10-09 14:13:48,17.45,0.08,1474.513
2019-10-09 14:13:49,17.45,0.08,1474.522
2019-10-09 14:13:50,17.45,0.08,1474.522
2019-10-09 14:13:51,17.45,0.08,1474.529
2019-10-09 14:13:52,17.45,0.08,1474.529
2019-10-09 14:13:53,17.45,0.08,1474.532
2019-10-09 14:13:54,17.45,0.08,1474.539
2019-10-09 14:13:55,17.46,0.08,1474.539
2019-10-09 14:13:56,17.46,0.08,1474.542
2019-10-09 14:13:57,17.46,0.08,1474.552
2019-10-09 14:13:58,17.47,0.08,1474.568
2019-10-09 14:13:59,17.46,0.08,1474.578
2019-10-09 14:14:00,17.46,0.08,1474.578
2019-10-09 14:14:01,17.47,0.08,1474.578
2019-10-09 14:14:02,17.47,0.08,1474.582
2019-10-09 14:14:03,17.47,0.08,1474.588
2019-10-09 14:14:04,17.48,0.08,1474.598
2019-10-09 14:14:05,17.48,0.08,1474.601
2019-10-09 14:14:06,17.48,0.08,1474.611
2019-10-09 14:14:07,17.48,0.08,1474.611
2019-10-09 14:14:08,17.48,0.08,1474.618
2019-10-09 14:14:09,17.48,0.08,1474.618
2019-10-09 14:14:10,17.48,0.08,1474.621
2019-10-09 14:14:11,17.48,0.08,1474.621
2019-10-09 14:14:12,17.47,0.08,1474.621
2019-10-09 14:14:13,17.47,0.08,1474.611
2019-10-09 14:14:14,17.47,0.08,1474.608
2019-10-09 14:14:15,17.47,0.08,1474.608
2019-10-09 14:14:16,17.47,0.08,1474.601
2019-10-09 14:14:17,17.47,0.08,1474.591
2019-10-09 14:14:18,17.46,0.08,1474.588
2019-10-09 14:14:19,17.46,0.08,1474.582
2019-10-09 14:14:20,17.46,0.08,1474.578
2019-10-09 14:14:21,17.46,0.08,1474.568
2019-10-09 14:14:22,17.46,0.08,1474.560
2019-10-09 14:14:23,17.46,0.08,1474.560
2019-10-09 14:14:24,17.45,0.08,1474.562
2019-10-09 14:14:25,17.45,0.08,1474.552
2019-10-09 14:14:26,17.45,0.08,1474.539
2019-10-09 14:14:27,17.45,0.08,1474.529
2019-10-09 14:14:28,17.45,0.08,1474.522
2019-10-09 14:14:29,17.44,0.08,1474.521
2019-10-09 14:14:30,17.44,0.08,1474.511
2019-10-09 14:14:31,17.44,0.08,1474.501
2019-10-09 14:14:32,17.44,0.08,1474.491
2019-10-09 14:14:33,17.44,0.08,1474.491
2019-10-09 14:14:34,17.43,0.08,1474.486
2019-10-09 14:14:35,17.43,0.08,1474.486
2019-10-09 14:14:36,17.43,0.08,1474.473
2019-10-09 14:14:37,17.43,0.08,1474.473
2019-10-09 14:14:38,17.43,0.08,1474.473
2019-10-09 14:14:39,17.43,0.08,1474.473
2019-10-09 14:14:40,17.43,0.08,1474.473
2019-10-09 14:14:41,17.43,0.08,1474.473
2019-10-09 14:14:42,17.43,0.08,1474.473
2019-10-09 14:14:43,17.43,0.08,1474.473
2019-10-09 14:14:44,17.44,0.08,1474.473
2019-10-09 14:14:45,17.44,0.08,1474.473
2019-10-09 14:14:46,17.44,0.08,1474.483
2019-10-09 14:14:47,17.44,0.08,1474.486
2019-10-09 14:14:48,17.44,0.08,1474.493
2019-10-09 14:14:49,17.45,0.08,1474.496
2019-10-09 14:14:50,17.45,0.08,1474.506
2019-10-09 14:14:51,17.45,0.08,1474.513
2019-10-09 14:14:52,17.45,0.08,1474.522
2019-10-09 14:14:53,17.46,0.08,1474.532
2019-10-09 14:14:54,17.46,0.08,1474.542
2019-10-09 14:14:55,17.46,0.08,1474.549
2019-10-09 14:14:56,17.46,0.08,1474.559
2019-10-09 14:14:57,17.46,0.08,1474.559
2019-10-09 14:14:58,17.46,0.08,1474.559
2019-10-09 14:14:59,17.46,0.08,1474.562
2019-10-09 14:15:00,17.47,0.08,1474.572
2019-10-09 14:15:01,17.47,0.08,1474.578
2019-10-09 14:15:02,17.47,0.08,1474.588
2019-10-09 14:15:03,17.47,0.08,1474.588
2019-10-09 14:15:04,17.47,0.08,1474.588
2019-10-09 14:15:05,17.47,0.08,1474.591
2019-10-09 14:15:06,17.47,0.08,1474.598
2019-10-09 14:15:07,17.47,0.08,1474.598
2019-10-09 14:15:08,17.47,0.08,1474.601
2019-10-09 14:15:09,17.48,0.08,1474.608
2019-10-09 14:15:10,17.48,0.08,1474.608
2019-10-09 14:15:11,17.48,0.08,1474.611
2019-10-09 14:15:12,17.48,0.08,1474.618
2019-10-09 14:15:13,17.48,0.08,1474.621
2019-10-09 14:15:14,17.48,0.08,1474.621
2019-10-09 14:15:15,17.48,0.08,1474.628
2019-10-09 14:15:16,17.48,0.08,1474.634
2019-10-09 14:15:17,17.48,0.08,1474.637
2019-10-09 14:15:18,17.49,0.08,1474.644
2019-10-09 14:15:19,17.48,0.08,1474.644
2019-10-09 14:15:20,17.48,0.08,1474.644
2019-10-09 14:15:21,17.48,0.08,1474.637
2019-10-09 14:15:22,17.48,0.08,1474.634
2019-10-09 14:15:23,17.48,0.08,1474.634
2019-10-09 14:15:24,17.48,0.08,1474.634
2019-10-09 14:15:25,17.48,0.08,1474.634
2019-10-09 14:15:26,17.48,0.08,1474.634
2019-10-09 14:15:27,17.48,0.08,1474.634
2019-10-09 14:15:28,17.48,0.08,1474.634
2019-10-09 14:15:29,17.48,0.08,1474.634
2019-10-09 14:15:30,17.48,0.08,1474.637
2019-10-09 14:15:31,17.49,0.08,1474.637
2019-10-09 14:15:32,17.49,0.08,1474.644
2019-10-09 14:15:33,17.49,0.08,1474.654
2019-10-09 14:15:34,17.49,0.08,1474.664
2019-10-09 14:15:35,17.50,0.08,1474.667
2019-10-09 14:15:36,17.50,0.08,1474.674
2019-10-09 14:15:37,17.50,0.08,1474.677
2019-10-09 14:15:38,17.50,0.08,1474.683
2019-10-09 14:15:39,17.50,0.08,1474.683
2019-10-09 14:15:40,17.50,0.08,1474.683
2019-10-09 14:15:41,17.50,0.08,1474.687
2019-10-09 14:15:42,17.50,0.08,1474.693
2019-10-09 14:15:43,17.50,0.08,1474.697
2019-10-09 14:15:44,17.50,0.08,1474.697
2019-10-09 14:15:45,17.50,0.08,1474.697
2019-10-09 14:15:46,17.50,0.08,1474.693
2019-10-09 14:15:47,17.49,0.08,1474.687
2019-10-09 14:15:48,17.49,0.08,1474.677
2019-10-09 14:15:49,17.49,0.08,1474.674
2019-10-09 14:15:50,17.49,0.08,1474.664
2019-10-09 14:15:51,17.48,0.08,1474.657
2019-10-09 14:15:52,17.47,0.08,1474.647
2019-10-09 14:15:53,17.46,0.08,1474.621
2019-10-09 14:15:54,17.46,0.08,1474.598
2019-10-09 14:15:55,17.45,0.08,1474.572
2019-10-09 14:15:56,17.45,0.08,1474.552
2019-10-09 14:15:57,17.44,0.08,1474.529
2019-10-09 14:15:58,17.44,0.08,1474.511
2019-10-09 14:15:59,17.44,0.08,1474.485
2019-10-09 14:16:00,17.44,0.08,1474.482
2019-10-09 14:16:01,17.43,0.08,1474.482
2019-10-09 14:16:02,17.43,0.08,1474.483
2019-10-09 14:16:03,17.43,0.08,1474.476
2019-10-09 14:16:04,17.43,0.08,1474.476
2019-10-09 14:16:05,17.43,0.08,1474.473
2019-10-09 14:16:06,17.43,0.08,1474.473
2019-10-09 14:16:07,17.43,0.08,1474.467
2019-10-09 14:16:08,17.43,0.08,1474.465
2019-10-09 14:16:09,17.43,0.08,1474.465
2019-10-09 14:16:10,17.43,0.08,1474.465
2019-10-09 14:16:11,17.43,0.08,1474.472
2019-10-09 14:16:12,17.43,0.08,1474.472
2019-10-09 14:16:13,17.43,0.08,1474.472
2019-10-09 14:16:14,17.42,0.08,1474.462
2019-10-09 14:16:15,17.42,0.08,1474.455
2019-10-09 14:16:16,17.42,0.08,1474.442
2019-10-09 14:16:17,17.43,0.08,1474.444
2019-10-09 14:16:18,17.43,0.08,1474.444
2019-10-09 14:16:19,17.43,0.08,1474.447
2019-10-09 14:16:20,17.43,0.08,1474.447
2019-10-09 14:16:21,17.43,0.08,1474.453
2019-10-09 14:16:22,17.43,0.08,1474.453
2019-10-09 14:16:23,17.43,0.08,1474.452
2019-10-09 14:16:24,17.43,0.08,1474.452
2019-10-09 14:16:25,17.43,0.08,1474.452
2019-10-09 14:16:26,17.43,0.08,1474.452
2019-10-09 14:16:27,17.43,0.08,1474.455
2019-10-09 14:16:28,17.43,0.08,1474.455
2019-10-09 14:16:29,17.43,0.08,1474.455
2019-10-09 14:16:30,17.43,0.08,1474.455
2019-10-09 14:16:31,17.43,0.08,1474.455
2019-10-09 14:16:32,17.43,0.08,1474.455
2019-10-09 14:16:33,17.42,0.08,1474.455
2019-10-09 14:16:34,17.42,0.08,1474.445
2019-10-09 14:16:35,17.42,0.08,1474.442
2019-10-09 14:16:36,17.42,0.08,1474.432
2019-10-09 14:16:37,17.42,0.08,1474.434
2019-10-09 14:16:38,17.42,0.08,1474.434
2019-10-09 14:16:39,17.42,0.08,1474.434
2019-10-09 14:16:40,17.42,0.08,1474.434
2019-10-09 14:16:41,17.42,0.08,1474.434
2019-10-09 14:16:42,17.42,0.08,1474.434
2019-10-09 14:16:43,17.42,0.08,1474.434
2019-10-09 14:16:44,17.42,0.08,1474.427
2019-10-09 14:16:45,17.42,0.08,1474.427
2019-10-09 14:16:46,17.41,0.08,1474.427
2019-10-09 14:16:47,17.41,0.08,1474.422
2019-10-09 14:16:48,17.41,0.08,1474.403
2019-10-09 14:16:49,17.41,0.08,1474.393
2019-10-09 14:16:50,17.40,0.08,1474.386
2019-10-09 14:16:51,17.40,0.08,1474.386
2019-10-09 14:16:52,17.40,0.08,1474.370
2019-10-09 14:16:53,17.41,0.08,1474.370
2019-10-09 14:16:54,17.41,0.08,1474.370
2019-10-09 14:16:55,17.41,0.08,1474.380
2019-10-09 14:16:56,17.41,0.08,1474.386
2019-10-09 14:16:57,17.41,0.08,1474.386
2019-10-09 14:16:58,17.41,0.08,1474.393
2019-10-09 14:16:59,17.41,0.08,1474.403
2019-10-09 14:17:00,17.41,0.08,1474.403
2019-10-09 14:17:01,17.42,0.08,1474.406
2019-10-09 14:17:02,17.42,0.08,1474.407
2019-10-09 14:17:03,17.42,0.08,1474.417
2019-10-09 14:17:04,17.42,0.08,1474.422
2019-10-09 14:17:05,17.42,0.08,1474.427
2019-10-09 14:17:06,17.42,0.08,1474.436
2019-10-09 14:17:07,17.43,0.08,1474.442
2019-10-09 14:17:08,17.42,0.08,1474.442
2019-10-09 14:17:09,17.42,0.08,1474.442
2019-10-09 14:17:10,17.42,0.08,1474.442
2019-10-09 14:17:11,17.42,0.08,1474.442
2019-10-09 14:17:12,17.43,0.08,1474.442
2019-10-09 14:17:13,17.43,0.08,1474.442
2019-10-09 14:17:14,17.43,0.08,1474.452
2019-10-09 14:17:15,17.43,0.08,1474.452
2019-10-09 14:17:16,17.43,0.08,1474.452
2019-10-09 14:17:17,17.43,0.08,1474.452
2019-10-09 14:17:18,17.43,0.08,1474.452
2019-10-09 14:17:19,17.42,0.08,1474.452
2019-10-09 14:17:20,17.42,0.08,1474.452
2019-10-09 14:17:21,17.42,0.08,1474.442
2019-10-09 14:17:22,17.42,0.08,1474.442
2019-10-09 14:17:23,17.42,0.08,1474.444
2019-10-09 14:17:24,17.42,0.08,1474.444
2019-10-09 14:17:25,17.42,0.08,1474.437
2019-10-09 14:17:26,17.42,0.08,1474.434
2019-10-09 14:17:27,17.42,0.08,1474.434
2019-10-09 14:17:28,17.42,0.08,1474.434
2019-10-09 14:17:29,17.42,0.08,1474.427
2019-10-09 14:17:30,17.41,0.08,1474.427
2019-10-09 14:17:31,17.41,0.08,1474.422
2019-10-09 14:17:32,17.41,0.08,1474.413
2019-10-09 14:17:33,17.41,0.08,1474.406
2019-10-09 14:17:34,17.41,0.08,1474.403
2019-10-09 14:17:35,17.41,0.08,1474.403
2019-10-09 14:17:36,17.41,0.08,1474.403
2019-10-09 14:17:37,17.42,0.08,1474.406
2019-10-09 14:17:38,17.42,0.08,1474.413
2019-10-09 14:17:39,17.42,0.08,1474.416
2019-10-09 14:17:40,17.42,0.08,1474.426
2019-10-09 14:17:41,17.42,0.08,1474.434
2019-10-09 14:17:42,17.42,0.08,1474.436
2019-10-09 14:17:43,17.42,0.08,1474.436
2019-10-09 14:17:44,17.42,0.08,1474.436
2019-10-09 14:17:45,17.42,0.08,1474.436
2019-10-09 14:17:46,17.42,0.08,1474.442
2019-10-09 14:17:47,17.42,0.08,1474.442
2019-10-09 14:17:48,17.42,0.08,1474.444
2019-10-09 14:17:49,17.42,0.08,1474.444
2019-10-09 14:17:50,17.42,0.08,1474.434
2019-10-09 14:17:51,17.42,0.08,1474.427
2019-10-09 14:17:52,17.42,0.08,1474.424
2019-10-09 14:17:53,17.42,0.08,1474.424
2019-10-09 14:17:54,17.42,0.08,1474.417
2019-10-09 14:17:55,17.42,0.08,1474.417
2019-10-09 14:17:56,17.41,0.08,1474.417
2019-10-09 14:17:57,17.42,0.08,1474.417
2019-10-09 14:17:58,17.42,0.08,1474.417
2019-10-09 14:17:59,17.42,0.08,1474.417
2019-10-09 14:18:00,17.42,0.08,1474.417
2019-10-09 14:18:01,17.42,0.08,1474.417
2019-10-09 14:18:02,17.42,0.08,1474.417
2019-10-09 14:18:03,17.42,0.08,1474.424
2019-10-09 14:18:04,17.42,0.08,1474.427
2019-10-09 14:18:05,17.42,0.08,1474.427
2019-10-09 14:18:06,17.42,0.08,1474.434
2019-10-09 14:18:07,17.42,0.08,1474.434
2019-10-09 14:18:08,17.42,0.08,1474.434
2019-10-09 14:18:09,17.42,0.08,1474.427
2019-10-09 14:18:10,17.41,0.08,1474.424
2019-10-09 14:18:11,17.41,0.08,1474.417
2019-10-09 14:18:12,17.41,0.08,1474.407
2019-10-09 14:18:13,17.41,0.08,1474.404
2019-10-09 14:18:14,17.40,0.08,1474.394
2019-10-09 14:18:15,17.40,0.08,1474.388
2019-10-09 14:18:16,17.40,0.08,1474.376
2019-10-09 14:18:17,17.40,0.08,1474.357
2019-10-09 14:18:18,17.39,0.08,1474.350
2019-10-09 14:18:19,17.39,0.08,1474.350
2019-10-09 14:18:20,17.39,0.08,1474.347
2019-10-09 14:18:21,17.40,0.08,1474.347
2019-10-09 14:18:22,17.40,0.08,1474.347
2019-10-09 14:18:23,17.40,0.08,1474.358
2019-10-09 14:18:24,17.40,0.08,1474.368
2019-10-09 14:18:25,17.40,0.08,1474.368
2019-10-09 14:18:26,17.41,0.08,1474.371
2019-10-09 14:18:27,17.41,0.08,1474.378
2019-10-09 14:18:28,17.42,0.08,1474.388
2019-10-09 14:18:29,17.42,0.08,1474.404
2019-10-09 14:18:30,17.42,0.08,1474.417
2019-10-09 14:18:31,17.43,0.08,1474.432
2019-10-09 14:18:32,17.43,0.08,1474.442
2019-10-09 14:18:33,17.43,0.08,1474.447
2019-10-09 14:18:34,17.43,0.08,1474.447
2019-10-09 14:18:35,17.43,0.08,1474.447
2019-10-09 14:18:36,17.43,0.08,1474.447
2019-10-09 14:18:37,17.43,0.08,1474.447
2019-10-09 14:18:38,17.43,0.08,1474.457
2019-10-09 14:18:39,17.43,0.08,1474.463
2019-10-09 14:18:40,17.44,0.08,1474.467
2019-10-09 14:18:41,17.44,0.08,1474.475
2019-10-09 14:18:42,17.44,0.08,1474.485
2019-10-09 14:18:43,17.44,0.08,1474.493
2019-10-09 14:18:44,17.44,0.08,1474.496
2019-10-09 14:18:45,17.44,0.08,1474.503
2019-10-09 14:18:46,17.44,0.08,1474.503
2019-10-09 14:18:47,17.44,0.08,1474.503
2019-10-09 14:18:48,17.45,0.08,1474.501
2019-10-09 14:18:49,17.45,0.08,1474.505
2019-10-09 14:18:50,17.45,0.08,1474.513
2019-10-09 14:18:51,17.45,0.08,1474.519
2019-10-09 14:18:52,17.45,0.08,1474.522
2019-10-09 14:18:53,17.45,0.08,1474.529
2019-10-09 14:18:54,17.45,0.08,1474.529
2019-10-09 14:18:55,17.45,0.08,1474.522
2019-10-09 14:18:56,17.45,0.08,1474.522
2019-10-09 14:18:57,17.45,0.08,1474.522
2019-10-09 14:18:58,17.44,0.08,1474.518
2019-10-09 14:18:59,17.44,0.08,1474.519
2019-10-09 14:19:00,17.45,0.08,1474.513
2019-10-09 14:19:01,17.45,0.08,1474.513
2019-10-09 14:19:02,17.44,0.08,1474.506
2019-10-09 14:19:03,17.44,0.08,1474.506
2019-10-09 14:19:04,17.44,0.08,1474.496
2019-10-09 14:19:05,17.44,0.08,1474.496
2019-10-09 14:19:06,17.44,0.08,1474.493
2019-10-09 14:19:07,17.44,0.08,1474.493
2019-10-09 14:19:08,17.44,0.08,1474.486
2019-10-09 14:19:09,17.44,0.08,1474.486
2019-10-09 14:19:10,17.44,0.08,1474.486
2019-10-09 14:19:11,17.43,0.08,1474.486
2019-10-09 14:19:12,17.43,0.08,1474.483
2019-10-09 14:19:13,17.43,0.08,1474.476
2019-10-09 14:19:14,17.43,0.08,1474.475
2019-10-09 14:19:15,17.43,0.08,1474.475
2019-10-09 14:19:16,17.43,0.08,1474.473
2019-10-09 14:19:17,17.43,0.08,1474.473
2019-10-09 14:19:18,17.43,0.08,1474.473
2019-10-09 14:19:19,17.44,0.08,1474.473
2019-10-09 14:19:20,17.44,0.08,1474.476
2019-10-09 14:19:21,17.43,0.08,1474.476
2019-10-09 14:19:22,17.43,0.08,1474.476
2019-10-09 14:19:23,17.43,0.08,1474.473
2019-10-09 14:19:24,17.43,0.08,1474.467
2019-10-09 14:19:25,17.42,0.08,1474.455
2019-10-09 14:19:26,17.42,0.08,1474.445
2019-10-09 14:19:27,17.42,0.08,1474.442
2019-10-09 14:19:28,17.42,0.08,1474.442
2019-10-09 14:19:29,17.42,0.08,1474.432
2019-10-09 14:19:30,17.42,0.08,1474.434
2019-10-09 14:19:31,17.42,0.08,1474.432
2019-10-09 14:19:32,17.43,0.08,1474.434
2019-10-09 14:19:33,17.43,0.08,1474.437
2019-10-09 14:19:34,17.43,0.08,1474.447
2019-10-09 14:19:35,17.43,0.08,1474.457
2019-10-09 14:19:36,17.43,0.08,1474.463
2019-10-09 14:19:37,17.43,0.08,1474.463
2019-10-09 14:19:38,17.43,0.08,1474.463
2019-10-09 14:19:39,17.43,0.08,1474.455
